Gene Symbol	SRR1382274	SRR1382275	SRR1382276	SRR1382277	SRR1382278	SRR1382279	SRR1382280	SRR1382281	SRR1382282
MRPL20	83.5532109837425	58.8487680046058	53.6962047244354	62.3866498188842	56.2293796928415	67.4359178442517	64.5361288917228	92.3898633321219	42.2688212493818
MRPL20-AS1	14.6209491157076	10.1197769162319	11.2900148374306	23.3149878859223	11.5851919027085	19.4887539730029	14.0246751362238	21.8757162222871	15.3973058440921
MRPL21	28.9589212986892	23.0352101383827	17.8649325202454	15.6195055083329	20.3452019360854	17.7436309092684	15.2034031502457	22.9188016541268	12.8560761347361
MRPL22	6.69261361371318	9.59004775991951	6.06761997476852	5.17539996633758	7.55606827961969	6.63531276900992	6.83155884503923	7.96918587131759	4.75967765773216
MRPL23	2.31467283221687	0.753921369084837	0.082811384061527	0.807766506031321	0	1.36234252623087	1.43442103257094	0.398206525564679	0.487515895782244
MRPL24	52.8472750966443	119.860226322436	63.1175845253861	29.3801401534536	45.4508044082333	19.4898557795369	40.214814778387	58.3274249339335	40.8326640406001
MRPL27	28.9998096327137	45.1666720196966	40.3479162691104	34.5541049085657	29.0749129321348	30.4924986418989	36.0812157729529	34.6458653631482	27.0251827900349
MRPL28	60.4242331563938	33.1885112489979	24.8043907609725	24.368993823184	29.6174452377829	34.1921416036416	33.2972132170643	37.1318306644952	24.4625691371109
MRPL3	15.9892016862455	22.3705513637056	24.0748959408418	20.4918286795794	25.9005985703826	19.9972860246601	11.5724706558056	19.113907899832	14.7440381722976
MRPL32	7.62475535986724	10.2504422254077	6.04474913945463	4.8001322472265	5.80063006501773	3.77973685020748	5.6140052762052	4.43115628509908	4.22337245145253
MRPL33	0.910710792491121	0.75548275000298	0.86953847771497	1.52369932219177	0.691981379723829	0.556378621480453	1.002323825667	0.735303479700676	1.72332631792245
MRPL35	13.7068753395981	6.66899451171233	8.1722677664147	7.16390228180638	8.89409852453227	5.92701046334912	10.6627533923774	11.3011376067623	5.92960529992003
MRPL35P4	0	0.885909937896415	0	14.3959226193601	0	0	0	0	1.14573003144937
MRPL36	23.9541027061569	7.23047487207342	13.4460194472939	7.77690273679614	7.29299873902229	8.84142670283741	9.22399277055546	7.23429158936966	5.21918066640117
